Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
5A753F06,Generative AI,2022,USA,New York,Post-IPO,1842.4,21176.19,734.92,175.66,10.5,9441,0,9441,Tier 2 (Mid-size VC),High,Independent
654500C6,ClimateTech,2024,UK,Oxford,Series A,5.5,38.79,1.34,0.89,5.6,59,15,44,Tier 2 (Mid-size VC),Low,Closed
5EAF5C25,HealthTech,2021,USA,Boston,Series B,59.28,376.87,50.38,3.83,15.1,205,0,205,Tier 2 (Mid-size VC),None,Closed
C2C569AB,Web3/Crypto,2019,Israel,Tel Aviv,Series A,2.17,30.08,4.36,0.24,6.4,19,12,7,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
71E7B22D,Generative AI,2021,China,Shenzhen,Series B,23.65,145.49,5.88,1.29,17,120,36,84,Tier 3 (Angel/Seed),High,Acquired
74FD989F,SpaceTech,2021,UK,Oxford,Series B,20.26,98.23,3.37,1.58,12.1,103,0,103,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
DA7303A8,Generative AI,2019,China,Hangzhou,Series C+,41.21,309.66,27.37,4.17,9.7,226,0,226,Corporate VC (e.g. Google Ventures),Medium,Independent
C76CA9B0,Web3/Crypto,2021,Israel,Tel Aviv,Series B,27.73,104,6.63,0.62,38.5,58,29,29,Tier 3 (Angel/Seed),High,Independent
217F498B,Autonomous Vehicles,2019,USA,Seattle,Series B,6.06,49.87,2.21,0.97,5.7,50,0,50,Tier 2 (Mid-size VC),High,Independent
1487991E,Robotics,2019,USA,Miami,Series A,2.72,28.95,1.22,0.42,5.2,34,0,34,Tier 3 (Angel/Seed),Low,Independent
B8F71BB0,ClimateTech,2020,India,Mumbai,Series A,1.54,19.34,1.27,0.46,2.8,25,0,25,Tier 3 (Angel/Seed),High,Independent
1EF42AD2,Cybersecurity,2020,India,Delhi NCR,Series A,8.83,52.97,9.64,0.63,12.1,34,0,34,Tier 3 (Angel/Seed),High,Acquired
C0D009E6,FinTech,2021,USA,Boston,Series A,2.28,40.19,1.44,0.36,5,31,0,31,Tier 3 (Angel/Seed),None,Independent
B827EB05,FinTech,2019,USA,Miami,Seed,2.45,30.3,1.02,0.73,3,52,16,36,Corporate VC (e.g. Google Ventures),High,Independent
BC99114D,Robotics,2020,USA,Miami,Seed,1.09,22.04,0.84,0.26,3,18,6,12,Corporate VC (e.g. Google Ventures),Low,Independent
86815D48,Generative AI,2022,USA,Austin,Series B,167.4,1064.76,51.4,4.87,33.7,435,0,435,Corporate VC (e.g. Google Ventures),Low,Independent
71F446C3,Autonomous Vehicles,2024,Israel,Jerusalem,Series C+,36.62,175.85,31.95,1.15,29.3,78,0,78,Corporate VC (e.g. Google Ventures),Medium,Independent
AF0C30AB,Autonomous Vehicles,2017,USA,Seattle,Pre-IPO,243.84,1026.45,52.9,12,20.2,1075,346,729,Tier 3 (Angel/Seed),Medium,Independent
1A2F2B90,ClimateTech,2016,UK,Cambridge,Series A,7.18,40.55,1.75,0.33,16.7,28,0,28,Tier 3 (Angel/Seed),None,Closed
655BB8A3,SpaceTech,2020,Germany,Berlin,Seed,4.95,55.65,5.46,0.57,7.4,44,0,44,Tier 3 (Angel/Seed),None,Independent
37B46598,SpaceTech,2019,USA,New York,Series C+,260.16,1465.42,145.57,8.12,31.6,752,0,752,Tier 3 (Angel/Seed),Medium,Independent
133E78AE,Cybersecurity,2013,USA,New York,Series B,21.17,195.4,7.28,2.66,7.7,167,78,89,Corporate VC (e.g. Google Ventures),Low,Acquired
2980DC69,Autonomous Vehicles,2018,USA,San Francisco,Seed,3.3,32.08,1.8,0.57,4.9,32,15,17,"Tier 1 (e.g. Sequoia, a16z)",Low,IPO
19F69B5B,Autonomous Vehicles,2021,India,Delhi NCR,Series C+,76.35,748.85,83.21,4.64,16.1,236,65,171,Corporate VC (e.g. Google Ventures),High,Closed
D7A99C4A,Cybersecurity,2021,USA,San Francisco,Series A,1.68,17.98,0.81,0.57,2.5,49,19,30,Corporate VC (e.g. Google Ventures),Medium,Closed
40990DC3,ClimateTech,2019,USA,Seattle,Series C+,130.98,1439.06,50.1,6.92,18.7,629,0,629,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
F9F402E4,Generative AI,2019,USA,Seattle,Seed,7.14,73.53,4.51,0.4,14.3,34,11,23,Tier 3 (Angel/Seed),None,Closed
A16970AA,Generative AI,2020,USA,New York,Series C+,0,11.83,0.46,0.88,0,45,0,45,Bootstrapped,None,Independent
92EB2332,Autonomous Vehicles,2017,USA,Seattle,Series B,6.19,77.65,6.93,0.62,8.6,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent
274F8967,FinTech,2020,USA,New York,Seed,3.63,23.91,1.53,0.31,8.9,18,0,18,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
6D7B932C,Generative AI,2012,USA,San Francisco,Series A,5.95,78.12,6.26,0.5,9.9,43,0,43,Corporate VC (e.g. Google Ventures),Medium,Independent
956E19A2,Generative AI,2019,India,Bengaluru,Series B,14.27,67.32,12.05,0.55,22,40,0,40,Tier 2 (Mid-size VC),None,Independent
F2E7DFC2,ClimateTech,2018,USA,Miami,Seed,6.18,68.03,3.96,0.45,11.2,26,0,26,"Tier 1 (e.g. Sequoia, a16z)",Medium,IPO
DF157B9C,Generative AI,2020,UK,Oxford,Series A,27.75,287.38,53.94,0.86,28.9,71,0,71,Tier 2 (Mid-size VC),High,Closed
6DDE864D,Generative AI,2020,China,Beijing,Seed,1.93,37.38,1.28,0.59,2.8,48,0,48,Tier 3 (Angel/Seed),High,Independent
06998F30,FinTech,2019,Israel,Tel Aviv,Series B,25.64,250.35,11.83,1.32,18.1,103,0,103,Corporate VC (e.g. Google Ventures),High,Independent
84B1E211,ClimateTech,2012,USA,San Francisco,Series A,5.2,29.42,2.99,0.48,9,29,0,29,Tier 2 (Mid-size VC),Low,Independent
4ED2E0B2,ClimateTech,2018,USA,San Francisco,Series B,34.81,220.2,18,3.4,9.9,257,128,129,Tier 2 (Mid-size VC),High,Independent
FCA6562A,Robotics,2020,Canada,Vancouver,Seed,14.01,87.98,10.05,0.5,23.4,46,0,46,Tier 2 (Mid-size VC),Medium,Independent
28C0A9F1,ClimateTech,2014,Germany,Berlin,Seed,0.6,16.37,0.72,0.71,0.7,44,0,44,Tier 2 (Mid-size VC),Medium,Independent
7EC62111,Robotics,2015,USA,Seattle,Series A,4.6,59.22,4.51,0.25,13.1,20,0,20,Corporate VC (e.g. Google Ventures),High,Independent
E74DAD86,SpaceTech,2020,USA,New York,Seed,1.19,18.46,1.67,0.32,2.8,31,13,18,Tier 3 (Angel/Seed),Medium,Closed
1791F4A0,Cybersecurity,2021,Canada,Vancouver,Series A,14.05,182.34,11.93,0.45,25.5,40,0,40,Tier 3 (Angel/Seed),Low,Acquired
617C3933,ClimateTech,2018,USA,Miami,Series B,15.2,149.82,6.7,0.54,23.8,46,0,46,Tier 2 (Mid-size VC),Low,Independent
E2636939,EdTech,2019,Israel,Jerusalem,Series C+,40.79,368.37,19.64,2.01,19.3,137,0,137,Tier 2 (Mid-size VC),Medium,Independent
7375BEAC,ClimateTech,2023,Singapore,Singapore,Seed,0.87,15.39,0.88,0.08,4.8,8,5,3,Corporate VC (e.g. Google Ventures),Medium,Closed
1248C707,FinTech,2023,USA,Seattle,Series B,11.45,63.69,5.98,0.6,16.4,31,13,18,Corporate VC (e.g. Google Ventures),High,Independent
17447A99,Generative AI,2018,Canada,Toronto,Series A,24.03,153.32,17.33,2.53,9.1,168,0,168,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
3996E167,HealthTech,2021,USA,Miami,Series B,16.07,104.06,5.51,0.31,39.2,27,0,27,Tier 3 (Angel/Seed),High,Closed
80B11B40,Robotics,2020,Germany,Munich,Seed,2.28,20.67,0.74,0.17,8.4,9,0,9,Tier 3 (Angel/Seed),High,Independent
F1322626,Robotics,2024,USA,New York,Series A,12.81,84.87,10.14,0.53,20.3,40,0,40,Tier 3 (Angel/Seed),High,Closed
F7796FC4,Web3/Crypto,2019,USA,Boston,Series C+,82.87,785.08,53.76,2.56,31.2,166,0,166,Tier 2 (Mid-size VC),Medium,Independent
4CA1F831,HealthTech,2021,India,Hyderabad,Seed,4.63,48.34,2.8,0.87,4.8,51,30,21,Tier 3 (Angel/Seed),Medium,Closed
6D728F1F,Autonomous Vehicles,2021,USA,New York,Series C+,161.15,507.81,20.14,7.34,21.7,393,0,393,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired
6706D7DF,ClimateTech,2019,France,Paris,Series A,3.68,26.05,3.4,0.23,11.2,14,6,8,Corporate VC (e.g. Google Ventures),High,Closed
2B46BE35,Cybersecurity,2021,USA,San Francisco,Series C+,98.18,974.24,55.7,3.81,25.1,242,0,242,Tier 2 (Mid-size VC),High,Independent
D1B05255,FinTech,2018,USA,Miami,Pre-IPO,257.49,2065.31,78.82,13.71,18.6,870,0,870,Tier 2 (Mid-size VC),None,Independent
70ED028A,FinTech,2015,USA,Boston,Seed,1.4,21.04,1.13,0.54,2.2,39,18,21,Tier 2 (Mid-size VC),Low,Independent
9EB2540B,HealthTech,2019,Canada,Vancouver,Series B,17.51,206.2,15.69,0.44,32.4,28,0,28,Tier 2 (Mid-size VC),Medium,Independent
A229BF7D,Generative AI,2023,USA,Boston,Seed,1.24,20.71,1.13,0.55,1.9,47,0,47,Corporate VC (e.g. Google Ventures),High,Closed
4C0AED34,Cybersecurity,2020,Canada,Vancouver,Seed,1.67,21.42,1.26,0.19,5.8,15,0,15,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
7EDBE156,Robotics,2020,USA,Boston,Series B,4.14,54.97,2.68,0.61,5.8,36,11,25,Corporate VC (e.g. Google Ventures),High,Independent
24586C76,Generative AI,2020,China,Beijing,Seed,2.76,37.51,3.16,1.04,2.4,53,0,53,Corporate VC (e.g. Google Ventures),Medium,Closed
B9705872,ClimateTech,2015,Israel,Tel Aviv,Series A,6.33,34.91,1.32,0.88,6.5,54,0,54,Corporate VC (e.g. Google Ventures),High,Independent
D22DF240,Generative AI,2019,USA,San Francisco,Series B,0,30.83,1.47,0.44,0,42,22,20,Bootstrapped,Medium,Closed
D4C83A62,Web3/Crypto,2021,USA,Boston,Series A,5.99,80.6,3.85,0.63,8.2,36,26,10,Tier 3 (Angel/Seed),High,Closed
613B5D4A,Web3/Crypto,2024,Israel,Jerusalem,Series B,33.53,351.58,26.45,1.83,17.4,103,0,103,Tier 3 (Angel/Seed),Low,Independent
3F25F4F1,Autonomous Vehicles,2016,China,Beijing,Series C+,121.49,401.3,27.07,5.5,21.7,455,0,455,Tier 3 (Angel/Seed),High,Independent
E338BEA1,HealthTech,2019,India,Mumbai,Series C+,47.04,394.75,38.22,3.3,13.8,170,0,170,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
2C8947FF,Generative AI,2014,Canada,Toronto,Series A,28.74,207.87,17.56,1.43,18.8,80,0,80,Tier 3 (Angel/Seed),Medium,Independent
8A74313E,Web3/Crypto,2017,China,Shanghai,Seed,0.97,15.61,0.67,0.16,3.7,11,10,1,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
C19BB935,HealthTech,2019,Canada,Montreal,Series A,3.41,37.5,1.64,1.03,3,56,0,56,Corporate VC (e.g. Google Ventures),None,Acquired
2202B6B1,Web3/Crypto,2020,UK,Cambridge,Series A,4.59,69.81,3.64,0.48,7.9,26,17,9,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale)
CB6B076C,Web3/Crypto,2017,India,Mumbai,Seed,1.05,23.22,0.88,0.47,1.8,26,22,4,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
AAD832E6,EdTech,2017,USA,Boston,Series A,3.43,43,2.14,0.35,7.6,31,0,31,Tier 3 (Angel/Seed),Medium,Independent
6116FE24,Robotics,2021,France,Paris,Seed,1.6,29.71,2.43,0.17,5.9,12,5,7,Tier 3 (Angel/Seed),High,Acquired
A61E22F1,HealthTech,2023,Germany,Munich,Series B,18.56,110.36,10.28,1.12,15.2,64,0,64,Tier 3 (Angel/Seed),None,Independent
3587976B,EdTech,2018,USA,Boston,Series C+,42.59,305.2,23.04,2.69,15.3,209,95,114,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
DAFEBD60,SpaceTech,2020,China,Shanghai,Post-IPO,225.67,1171.44,42.02,10.08,22.2,718,0,718,Tier 2 (Mid-size VC),High,Acquired
94C17969,Generative AI,2018,USA,San Francisco,Pre-IPO,629.03,7520.08,311.77,32.76,19.1,3083,0,3083,Tier 3 (Angel/Seed),Medium,Closed
95A034EA,FinTech,2023,UK,Cambridge,Seed,2.62,25.16,0.99,0.67,3.4,49,18,31,Tier 3 (Angel/Seed),Medium,Independent
70659AD9,Web3/Crypto,2020,Japan,Tokyo,Seed,3.63,57.7,11.09,0.26,10.1,14,8,6,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired (Fire Sale)
74459937,ClimateTech,2021,USA,San Francisco,Seed,0.13,18.98,0.74,0.17,0.5,14,5,9,Tier 3 (Angel/Seed),High,Independent
22F31A75,FinTech,2013,Singapore,Singapore,Series A,4.05,60.89,6.03,0.41,7.9,34,0,34,Corporate VC (e.g. Google Ventures),Low,Independent
19DF66A8,Generative AI,2020,USA,San Francisco,Seed,2.12,33.72,3.48,0.45,3.9,28,12,16,Corporate VC (e.g. Google Ventures),High,Independent
90892F70,FinTech,2020,China,Shanghai,Pre-IPO,80.47,710.67,45.77,4.85,16.3,399,118,281,Tier 3 (Angel/Seed),Medium,Independent
509800BD,Web3/Crypto,2018,China,Shanghai,Seed,5.23,61.68,3.55,0.76,6.1,49,27,22,Tier 3 (Angel/Seed),Medium,Closed
2811BDE4,Generative AI,2018,USA,Boston,Series A,31.26,140.28,5.73,2.25,13.3,189,0,189,Tier 3 (Angel/Seed),Low,Independent
60312860,FinTech,2020,China,Hangzhou,Series C+,91.89,1073.54,45.19,4.05,22.1,262,0,262,Tier 2 (Mid-size VC),High,Independent
BE9FC408,Autonomous Vehicles,2021,Canada,Vancouver,Pre-IPO,284.62,2466.1,98.61,30.35,9.3,1563,622,941,Tier 2 (Mid-size VC),High,Acquired
69319ED3,Cybersecurity,2013,USA,New York,Series A,4.44,39.63,2.13,0.49,7.5,43,0,43,Tier 3 (Angel/Seed),Low,Independent
98872B7C,ClimateTech,2020,USA,Boston,Series A,4.65,47.78,2.78,0.45,8.5,32,0,32,Tier 3 (Angel/Seed),High,Independent
0E076278,ClimateTech,2016,UK,London,Series B,19.54,79.75,3.64,0.55,30.1,32,0,32,Tier 2 (Mid-size VC),High,Independent
B1A5F117,HealthTech,2015,India,Mumbai,Series A,4.63,33.76,2.73,0.53,7.3,32,15,17,Tier 3 (Angel/Seed),Medium,Closed
B5422AD7,Robotics,2020,Singapore,Singapore,Seed,0.76,16.19,0.56,0.61,1.1,50,22,28,Tier 3 (Angel/Seed),Low,Acquired
B9FD9553,Cybersecurity,2018,USA,San Francisco,Series B,35.83,207.68,28.89,3.65,9.6,189,54,135,Tier 2 (Mid-size VC),High,Acquired
31BAE215,Cybersecurity,2019,Israel,Jerusalem,Series A,9.7,55.72,2.49,1.23,7.3,67,0,67,Tier 2 (Mid-size VC),Low,Independent
DFDCE1FE,EdTech,2019,China,Shenzhen,Series A,1.15,27.19,4.21,0.35,2.6,20,0,20,Tier 2 (Mid-size VC),High,Independent
A0DCD2AB,Autonomous Vehicles,2020,USA,Boston,Seed,1.05,16.24,0.55,0.64,1.4,34,10,24,Tier 2 (Mid-size VC),None,Independent
5C1C9F56,FinTech,2019,Singapore,Singapore,Seed,3.12,46.22,4.19,0.65,4.2,53,22,31,Tier 2 (Mid-size VC),High,Acquired
04B38004,FinTech,2023,USA,Boston,Series A,11.4,100.4,15.19,1.01,10.3,54,22,32,Tier 3 (Angel/Seed),High,Closed
3DC7147C,Cybersecurity,2019,India,Hyderabad,Series B,19.94,169.17,5.67,1.61,11.7,82,0,82,Tier 3 (Angel/Seed),High,Independent
188876AD,ClimateTech,2021,Germany,Berlin,Series B,62.15,335.06,21.06,4.44,13.7,394,98,296,Tier 3 (Angel/Seed),Low,Acquired
DD876C92,ClimateTech,2018,USA,New York,Series C+,35.18,399.38,17.87,1.76,18.9,135,0,135,Tier 3 (Angel/Seed),High,Independent
39696B27,Cybersecurity,2020,India,Delhi NCR,Series C+,40.28,479.24,22.73,4.82,8.2,289,108,181,Tier 2 (Mid-size VC),High,Independent
DECD29AF,Autonomous Vehicles,2020,China,Shanghai,Seed,0.23,9.72,0.43,0.53,0.4,47,0,47,Tier 3 (Angel/Seed),Low,Independent
3EB8B258,SpaceTech,2018,USA,San Francisco,Series B,45.24,172.11,10.18,2.18,19.8,151,0,151,Tier 3 (Angel/Seed),None,Independent
E5D608F8,HealthTech,2019,India,Bengaluru,Series B,195.82,1077.35,130.63,14.24,13.7,1029,201,828,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
27E3945D,Generative AI,2018,France,Lyon,Series C+,144.69,455.97,18.82,6.76,21.1,349,0,349,Tier 3 (Angel/Seed),None,Independent
D1120DA9,FinTech,2012,China,Beijing,Series C+,57.66,283.6,27.21,2.17,25.4,185,60,125,Tier 2 (Mid-size VC),Medium,Acquired
15235151,Generative AI,2017,Japan,Tokyo,Seed,6.33,39.59,3.15,0.49,10.7,28,0,28,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
E29C0DF2,HealthTech,2021,USA,Seattle,Seed,2.1,32.3,1.23,0.81,2.3,47,12,35,Tier 3 (Angel/Seed),Low,Independent
F4F48B8F,FinTech,2021,China,Hangzhou,Series A,7.18,80.97,11.07,1.16,5.7,59,0,59,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
B0F485E5,Robotics,2018,UK,Oxford,Seed,5.06,67.81,3.87,0.87,5.2,49,0,49,Tier 3 (Angel/Seed),High,Independent
097CC1B3,FinTech,2019,USA,Seattle,Seed,2.91,34.28,1.36,0.53,4.6,41,0,41,Tier 3 (Angel/Seed),Low,IPO
D8FBD323,Generative AI,2013,Israel,Tel Aviv,Seed,0,28.76,1.74,0.6,0,40,0,40,Bootstrapped,High,IPO
7E44FA26,Generative AI,2017,Germany,Berlin,Post-IPO,2333.85,21761.53,795.64,71.89,32.4,6462,0,6462,Tier 3 (Angel/Seed),High,Independent
341426C2,EdTech,2021,Israel,Tel Aviv,Seed,1.19,26.77,3.2,0.47,2.1,44,20,24,Tier 2 (Mid-size VC),None,Acquired
D6A23CB6,HealthTech,2020,UK,London,Series B,12.89,56.1,7.48,0.7,16.1,51,0,51,Tier 3 (Angel/Seed),High,Independent
A51E1703,Generative AI,2017,Israel,Tel Aviv,Post-IPO,1228.75,6204.43,267.03,24.95,49.1,2033,0,2033,Tier 2 (Mid-size VC),Medium,Independent
0ECFE45A,FinTech,2018,UK,Oxford,Pre-IPO,317.19,2049.34,129.41,25.43,12.4,1958,398,1560,Tier 3 (Angel/Seed),High,Independent
1B5DE511,Cybersecurity,2021,China,Beijing,Series B,14.58,85.53,7.6,0.65,19.4,43,0,43,Corporate VC (e.g. Google Ventures),High,Closed
43FDB1B8,Robotics,2017,France,Paris,Series A,4.8,56.59,9.02,0.41,9.4,25,0,25,Tier 2 (Mid-size VC),High,Closed
47E59C29,ClimateTech,2018,USA,Boston,Seed,1.34,24.43,1.23,0.52,2.2,27,0,27,Tier 3 (Angel/Seed),Medium,Independent
58BD819A,Generative AI,2020,China,Beijing,Series C+,30.04,347.15,12.19,1.16,23.8,86,0,86,Tier 3 (Angel/Seed),Medium,Independent
0D0B0299,Generative AI,2020,USA,Seattle,Seed,1.59,27.46,1.02,0.31,3.9,22,0,22,Tier 2 (Mid-size VC),Medium,Independent
C701C0DB,FinTech,2019,France,Paris,Seed,0.77,13.86,2.48,0.76,0.9,47,0,47,Tier 3 (Angel/Seed),Low,Independent
2CAF7490,FinTech,2022,USA,Seattle,Seed,3.13,43.07,3.33,0.29,8,16,0,16,Tier 3 (Angel/Seed),Medium,Independent
113DAC31,ClimateTech,2017,USA,Seattle,Seed,1.69,20.71,0.7,0.36,3.7,26,16,10,Tier 3 (Angel/Seed),Medium,Closed
AD8885AE,Cybersecurity,2021,USA,San Francisco,Series B,7.9,47.06,3.08,0.7,9.9,65,41,24,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
00D55B0B,Web3/Crypto,2016,China,Beijing,Seed,2.4,21.36,3.67,0.23,7.3,19,0,19,Corporate VC (e.g. Google Ventures),Medium,Independent
8DE1E3DB,FinTech,2020,USA,Boston,Seed,1.32,22.35,2.03,0.26,3.7,14,7,7,Tier 3 (Angel/Seed),High,Independent
4F27F4C1,SpaceTech,2022,India,Delhi NCR,Seed,2.02,32.38,1.53,0.35,4.5,18,0,18,Tier 3 (Angel/Seed),High,Independent
0FF330E1,Cybersecurity,2019,USA,Austin,Series C+,29.79,304.63,28.81,3.36,8.6,206,0,206,Tier 3 (Angel/Seed),High,Independent
72A1C6BA,Robotics,2021,India,Mumbai,Series B,121.41,373.92,23.75,5.31,22.4,493,0,493,Tier 3 (Angel/Seed),High,Independent
0D049C7F,HealthTech,2021,USA,Miami,Series A,1.76,27.54,1.16,0.77,2,40,17,23,Tier 3 (Angel/Seed),High,Independent
2921021C,Generative AI,2015,USA,Miami,Series A,11.72,68.73,5.78,0.38,24.4,25,0,25,Corporate VC (e.g. Google Ventures),High,Independent
EE1D9479,Generative AI,2021,Germany,Munich,Seed,7.01,95.51,3.29,0.39,14.3,35,0,35,Corporate VC (e.g. Google Ventures),High,Independent
C5A32DD6,Web3/Crypto,2022,USA,New York,Series A,4.57,32.41,2.48,0.44,8.5,40,30,10,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
2F57BE45,EdTech,2020,USA,Austin,Series C+,31.45,162.06,14.51,2.77,11,144,68,76,Corporate VC (e.g. Google Ventures),High,Closed
BEF78613,ClimateTech,2016,Singapore,Singapore,Seed,0.47,16.72,1.1,0.07,2.8,7,4,3,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
FF51B569,HealthTech,2015,USA,New York,Series B,26.82,213.3,8,1.92,13.3,101,16,85,Tier 3 (Angel/Seed),High,Independent
2883555A,Generative AI,2018,USA,Miami,Seed,4.9,28.27,1.27,0.73,5.9,46,23,23,Tier 3 (Angel/Seed),High,Independent
C265FE63,Generative AI,2015,USA,Miami,Seed,1.54,30.64,1.49,0.91,1.5,50,21,29,Tier 3 (Angel/Seed),Medium,Independent
D04CE55F,Robotics,2020,USA,Austin,Series C+,154.66,1318.06,51.02,13.41,11.4,768,282,486,Corporate VC (e.g. Google Ventures),Low,Acquired
6E0C620B,FinTech,2014,USA,Boston,Series A,2.82,34.2,1.79,0.18,10.1,15,0,15,Tier 3 (Angel/Seed),High,Independent
0CCC3476,ClimateTech,2017,Canada,Vancouver,Series B,26.32,187.88,21.69,1.22,19.9,74,17,57,Tier 3 (Angel/Seed),Medium,Independent
4D4EB93F,ClimateTech,2019,USA,San Francisco,Seed,0.44,13.26,0.68,0.08,2.4,6,3,3,Tier 2 (Mid-size VC),Medium,Independent
C2A00343,Robotics,2019,USA,San Francisco,Series B,28.46,278.47,10.31,2.84,9.7,168,91,77,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
880D75C8,Web3/Crypto,2020,Israel,Jerusalem,Series C+,110.46,355.6,11.94,6.15,17.7,511,226,285,Tier 3 (Angel/Seed),High,Independent
3C8549FF,Cybersecurity,2021,USA,Seattle,Series C+,27.17,185.19,32.3,3.09,8.5,201,81,120,Corporate VC (e.g. Google Ventures),Medium,Independent
A390F8ED,FinTech,2013,USA,Seattle,Series A,8.24,69.67,8.83,1.29,5.9,69,0,69,Tier 2 (Mid-size VC),High,Independent
84B36312,FinTech,2014,China,Beijing,Series C+,64.27,762.16,31.05,2.96,21,195,0,195,Tier 3 (Angel/Seed),Low,Closed
168615EB,HealthTech,2014,USA,San Francisco,Series A,6.09,38.66,1.29,0.49,10.3,44,19,25,Tier 2 (Mid-size VC),Medium,Independent
8F94E1F8,Robotics,2019,USA,Seattle,Series C+,94.51,525.95,56.16,11.7,8,612,309,303,Tier 2 (Mid-size VC),High,Closed
3C1C0FAD,HealthTech,2013,China,Shanghai,Seed,1.43,21.76,0.98,0.6,2,34,15,19,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
74CEC7EA,Cybersecurity,2021,Singapore,Singapore,Seed,3.29,20.25,1.11,0.95,3.1,57,29,28,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale)
D2012346,Generative AI,2017,USA,New York,Series B,84.75,716.04,39.42,6.79,12.3,381,0,381,Tier 3 (Angel/Seed),None,Independent
659ED02D,Generative AI,2023,India,Delhi NCR,Series B,19.78,193.34,34.92,0.85,20.8,58,0,58,Tier 2 (Mid-size VC),Low,Independent
A7EA77F2,Generative AI,2019,USA,San Francisco,Series B,85.6,547.54,26.19,4.35,19.2,351,0,351,Tier 3 (Angel/Seed),High,Acquired
B9FB8736,Generative AI,2019,USA,New York,Seed,3.08,47.27,1.78,0.75,3.6,48,0,48,Tier 3 (Angel/Seed),High,Independent
246241C7,EdTech,2021,USA,Austin,Series A,3.82,31.16,4.3,0.42,7.3,27,0,27,Tier 2 (Mid-size VC),High,Independent
2377AFD7,ClimateTech,2021,China,Shenzhen,Seed,2.25,33.5,2.63,0.7,2.8,46,0,46,Tier 2 (Mid-size VC),Medium,Independent
384571FB,HealthTech,2020,USA,New York,Seed,6.75,83.33,6.62,0.54,10.5,29,0,29,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
F3696DB1,Generative AI,2023,Singapore,Singapore,Seed,0.57,23.93,1.35,0.39,1.2,30,0,30,Tier 3 (Angel/Seed),High,Independent
D66456A4,HealthTech,2019,Israel,Jerusalem,Post-IPO,0,17.59,1.02,0.89,0,45,0,45,Bootstrapped,High,Independent
487FF730,HealthTech,2021,China,Beijing,Seed,1.31,24.14,1.27,0.57,2,29,11,18,Tier 3 (Angel/Seed),Low,Independent
1D5395DC,Generative AI,2019,USA,Miami,Seed,2.39,15.56,0.8,0.69,3,45,20,25,Corporate VC (e.g. Google Ventures),High,Acquired
EB02FC11,HealthTech,2021,China,Shenzhen,Series B,25.61,276.12,48.47,2,12.2,115,24,91,Corporate VC (e.g. Google Ventures),Medium,Independent
CC3CADE1,HealthTech,2018,Germany,Berlin,Series B,50.42,570.49,29.27,3.01,16.2,227,47,180,Tier 2 (Mid-size VC),High,Independent
9E7DFE13,FinTech,2018,USA,New York,Series B,6.48,66.38,2.65,0.17,24,12,0,12,Corporate VC (e.g. Google Ventures),Medium,Independent
9ECD151E,ClimateTech,2020,USA,Austin,Series B,20.09,197.87,7.42,1.82,10.5,120,50,70,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
D354196C,Generative AI,2017,USA,San Francisco,Seed,2.04,29.78,1.17,0.79,2.3,42,17,25,Tier 3 (Angel/Seed),High,Acquired
AF3AC3C0,HealthTech,2017,USA,San Francisco,Series A,11.58,74.73,10.23,1.09,9.7,58,0,58,Tier 3 (Angel/Seed),Medium,Independent
1A141F5A,ClimateTech,2018,USA,Miami,Seed,0.77,20.66,0.79,0.82,0.8,48,0,48,Tier 3 (Angel/Seed),Medium,Independent
BB40553A,FinTech,2020,Singapore,Singapore,Seed,2.25,23.73,0.96,0.52,3.6,46,0,46,Tier 3 (Angel/Seed),High,Acquired
28AB6A9C,EdTech,2022,USA,Austin,Post-IPO,634.87,6255.82,254.8,18.97,33.3,1191,0,1191,Tier 2 (Mid-size VC),High,Acquired
